"Identifiers","demographics,CandID","demographics_eligibility,parent1_education","demographics_eligibility,parent1_relationship","demographics_eligibility,parent2_education","demographics_eligibility,parent2_relationship"
"NCBCP0161_03,bcpE1x53m","131198","","","",""
"NCBCP0162_03,bcpE1x55m","832130","","","",""
"NCBCP0163_03,bcpA1x3m","244734",".",".",".","."
"NCBCP0163_03,bcpA1xBirth2wk","244734","","","",""
"NCBCP0164_04,bcpGILMOREx47m","238699",".",".",".","."
"NCBCP0165_03,bcpA1x3m","793775",".",".",".","."
"NCBCP0165_03,bcpA1x9m","793775",".",".",".","."
"NCBCP0165_03,bcpA1xBirth2wk","793775","","","",""
"NCBCP0166_04,bcpD2x19m","284754","","","",""
"NCBCP0168_02,bcpBiomomVisit1","643048",".",".",".","."
"NCBCP0168_04,bcpD3x20m","764726","","","",""
"NCBCP0168_04,bcpD3x26m","764726",".",".",".","."
"NCBCP0170_04,bcpE1x53m","304436","","","",""
"NCBCP0171_03,bcpB2x10m","657965","","","",""
"NCBCP0171_03,bcpB2x16m","657965",".",".",".","."
"NCBCP0171_03,bcpB2x19m","657965",".",".",".","."
"NCBCP0171_03,bcpB2x22m","657965",".",".",".","."
"NCBCP0171_03,bcpB3x14m","657965",".",".",".","."
"NCBCP0172_05,bcpD1x18m","510127","","","",""
"NCBCP0173_02,bcpBiomomVisit2","300801",".",".",".","."
"NCBCP0173_03,bcpA1x3m","779604",".",".",".","."
"NCBCP0173_03,bcpA1x6m","779604",".",".",".","."
"NCBCP0173_03,bcpA1x9m","779604",".",".",".","."
"NCBCP0173_03,bcpA1xBirth2wk","779604","","","",""
"NCBCP0175_03,bcpD1x18m","393","","","",""
"NCBCP0175_03,bcpD3x26m","393",".",".",".","."
"NCBCP0177_02,bcpBiomomVisit1","135158",".",".",".","."
"NCBCP0177_06,bcpD3x20m","269246","","","",""
"NCBCP0178_04,bcpD3x20m","273929","","","",""
"NCBCP0178_04,bcpD3x26m","273929",".",".",".","."
"NCBCP0179_03,bcpD1x18m","395473","","","",""
"NCBCP0181_01,bcpParent2Visit1","776004",".",".",".","."
"NCBCP0181_02,bcpBiomomVisit1","164147",".",".",".","."
"NCBCP0181_03,bcpD1x18m","731890","","","",""
"NCBCP0181_03,bcpD2x25m","731890",".",".",".","."
"NCBCP0182_01,bcpParent2Visit1","475051",".",".",".","."
"NCBCP0182_02,bcpBiomomVisit1","456863",".",".",".","."
"NCBCP0182_05,bcpA1x3m","800148",".",".",".","."
"NCBCP0182_05,bcpA1xBirth2wk","800148","","","",""
"NCBCP0183_04,bcpA1x3m","536428",".",".",".","."
"NCBCP0183_04,bcpA1x6m","536428",".",".",".","."
"NCBCP0183_04,bcpA1xBirth2wk","536428","","","",""
"NCBCP0184_01,bcpParent2Visit1","920998",".",".",".","."
"NCBCP0184_04,bcpA1x3m","908754",".",".",".","."
"NCBCP0184_04,bcpA1x6m","908754",".",".",".","."
"NCBCP0184_04,bcpA1xBirth2wk","908754","","","",""
"NCBCP0185_02,bcpBiomomVisit1","579910",".",".",".","."
"NCBCP0185_03,bcpC1x15m","441668","","","",""
"NCBCP0185_03,bcpC1x21m","441668",".",".",".","."
"NCBCP0186_02,bcpBiomomVisit1","603933",".",".",".","."
"NCBCP0186_03,bcpE1x37m","106865","","","",""
"NCBCP0191_03,bcpB1x15m","161437",".",".",".","."
"NCBCP0191_03,bcpB3x11m","161437","","","",""
"NCBCP0192_02,bcpBiomomVisit1","203460",".",".",".","."
"NCBCP0192_04,bcpB2x10m","690434","","","",""
"NCBCP0192_04,bcpB2x13m","690434",".",".",".","."
"NCBCP0195_03,bcpC2x16m","182746","","","",""
"NCBCP0196_03,bcpE2x60m","251240","","","",""
"NCBCP0197_04,bcpD1x18m","283899","","","",""
"NCBCP0198_02,bcpBiomomVisit1","789149",".",".",".","."
"NCBCP0198_03,bcpB3x11m","241905","","","",""
"NCBCP0199_04,bcpE1x42m","580160","","","",""
"NCBCP0202_03,bcpD2x19m","777598","some_college","biological_mother","high","biological_father"
"NCBCP0203_04,bcpD3x20m","155416","","","",""
"NCBCP0205_04,bcpD3x20m","564264","","","",""
"NCBCP0207_04,bcpGILMOREx47m","952228",".",".",".","."
"NCBCP0208_03,bcpC2x16m","512716","","","",""
"NCBCP0209_04,bcpGILMOREx47m","965012",".",".",".","."
"NCBCP0212_02,bcpBiomomVisit1","601576",".",".",".","."
"NCBCP0214_04,bcpGILMOREx47m","392476",".",".",".","."
"NCBCP0215_03,bcpB3x14m","382856",".",".",".","."
"NCBCP0217_03,bcpGILMOREx48m","259049",".",".",".","."
"NCBCP0219_04,bcpB3x11m","801598","","","",""
"NCBCP0221_03,bcpB1x9m","521730","","","",""
"NCBCP0222_06,bcpE1x42m","772444","","","",""
"NCBCP0224_04,bcpC1x15m","761160","","","",""
"NCBCP0229_03,bcpC2x16m","936331","","","",""
"NCBCP0230_03,bcpE1x52m","336902","","","",""
"NCBCP201_04,bcpB2x10m","734306","","","",""
"NCBCP201_04,bcpB2x13m","734306",".",".",".","."
"NCBCP2016_03,bcpE1x37m","185975","","","",""
"TestingG_01,bcpBiomomVisit1","501942",".",".",".","."
"TestingG_01,bcpBSLERPfollowupx24m","501942",".",".",".","."
"TestingG_01,bcpBSLERPmETx24m","501942",".",".",".","."
"TestingG_01,bcpCFP","501942",".",".",".","."
"TestingG_01,bcpGUESTxV1","501942",".",".",".","."
